ID	Tweet	차원에 영향을	강도 클래스
2017-ja-10743 & nbsp;이 모든 #India #Pakistan 문제는 # NawazSharif \ n @ ImranKhanPTI \ n @ PTIofficial를 저장합니다. 분노	0 : 분노는 추정 할 수없는
2017-JA-10246	@CorbettBarr @pjrvs @brianclark true. 나는 아직 줄무늬 쓴, 그래서 독을 내뿜는다. 그의 주머니에서 외치고있는 노인처럼.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-11402	@HotpointUK '고객 서비스'는 놀라운를 초과합니다. 3 주간의 부품없이 드라이어 교환 불량이 발생합니다. 엔지니어는 쇼를하지 않습니다. # fuming	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10673	마지막으로 내 # fury # warrior 가이드를 만들었다. 당신의 생각을 알려 주시기 바랍니다.	분노	0 : 분노는 추정 할 수없는
2017-ja-11356	2 일 ....... 결코 망할 펜 !!!! #nffc # bitter	분노	3 : 높은 분노가 추측 할 수있다
2017-JA-10295	@SkyNews 더반 (S 아프리카) 여름에 동풍이 불어 닥쳤다 때 우리는 아직 서핑을하고 말았습니다. 주의해야 할 것은 당신에게 해를 줄 수 있습니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-40604	@UltimateBoxer 당신이 나를 너무 오래 떠났기 때문에 내 마음은 \ n \ n * 약간의 통증이지만, 그것은 미소로 바뀌 었습니다 * \ n \ nheheh 그냥 농담, 아니, 괜찮아요 -	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-10683	@JoeGoodmanJr. 해결책. 그러나 기사와 다른 모든 장소의 미디어에 의한 가정은 대화에 위협을 제공합니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10291	# 분노 또는 # 분노는 강한 정서적 반응입니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10216	나는 정치에 대해 얘기하지 않습니다. 왜냐하면 사람들은 최근 쉽게 화 때문입니다!	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-40225	@RevTrevK @ Wolfman93011 @Daraidernation @EROCKhd 그 때 2k를 가지고 보면 미치광이의 숫자는 낮은 빠졌 사람은 불행합니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-11151	모든 댄서의 꿈의 노래 # worldpower	분노	0 : 분노는 추정 할 수없는
2017-ja-11117	JV 여자는 오늘 W 및 Stonington를 2-1로 이겼다. K Waite와 S Winakor의 골. @DeluciaAlexis 1 도움 @mhseccathletics # relentless	분노	0 : 분노는 추정 할 수없는
2017-En-10136	@gerfingerpoken #rage ?? #CrookedCourt는 # Hayes & amp; #에 의해 #Petits의 잔인한 살인을 설명하기 위해 몇 번이나 도전했습니다. # Komisarjevsky	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10107	그것을 거기 남겨 두십시오, 규칙, 카펫 청소 nimber 1! # furious # vorsethananatomicbomb # 확실히 카펫에 누워	분노	3 : 높은 분노가 추측 할 수있다
2017-JA-10365	@ m_warner21 Yikes. Maddie의 분노 ...	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11012	당신이 하루 함께 그것을 가지고 있다고 생각하면 당신은 무작위로 울기 시작합니다.	분노	0 : 분노는 추정 할 수없는
2017-En-11544	@ jbiggy13 @ ToneCapone111 그리고 내가 가장 자신감이있었습니다 ..... 우리의 범행은 20 년 후의 일만큼 좋은 ... 우리의 닥스	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11479	@ 투 호 랜드는 스틸 존슨라는 다이버 있었다. 나는 그가 올림픽에서 떠나지를 희망하고있다. # offended	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10675	@JustPyroNow 당신은 기계의 분노가 떨어질 때 어떤 종류의 커뮤니티 습격을하려고하고 있습니까?	분노	0 : 분노는 추정 할 수없는
2017-En-10197	@ DPD_UK 제가 소포가 내 주소 #poorcustomerservice 대신 픽업 스토어 배달되도록 요청했습니다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11270	@Dominos_UK 최악의 일은, 나는 그들에게서 confimation을 가지고 # 튀김	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11414	눈물과 눈이 마를 수 있지만, 그렇게하지 않습니다. 나는 전구처럼 전구처럼 불타고 있습니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-10321	그것은 Person ™는 없지만, 몇 가지 ravi stans을 보는 것이 쓰라린입니다. 분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-11353	@TheAlexValle 티오 발레, 제발! WNF의 원한은 낮은 계층 하나님과 @Anti을 일치!	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-10391	나는 신경이 쓰이는 사람 아무것도하지 않고 키스로 얼굴을 공격하고 있습니다. #foreveralone # bitter😩	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10725	투영는 인식이다. 그것을 다른 사람에게 보여줄? 당신은 또한 어떤 수준에서 당신에 그것을 가지고 있습니다. # worry	분노	0 : 분노는 추정 할 수없는
2017-En-11126	그래서 내 차례입니다. 곧 그는 하이가되면 나는 눈물을 글썽했습니다. 나는 너무 압도되었습니다.	분노	0 : 분노는 추정 할 수없는
2017-En-11639	연소와 약탈이 정말 사회에 긍정적 인 영향을 미치는지 여부는 알 수 없습니다. 분노	0 : 분노는 추정 할 수없는
2017-ja-10709	@CrayonToCrayon @SueScoby \ n "모든 올드 다디즈"을 화나게 항상 즐겁습니다. 잠금 N 'Roll :))	분노	0 : 분노는 추정 할 수없는
2017-En-11630	Bret에 포인트가 있나요? Cena, Balor, sting ...	분노	0 : 분노는 추정 할 수없는
2017-En-10439	그래서 나는 그녀의 섹스를 자정하고 싶다고 생각했지만 그녀의 대답은 없습니다. 내 두 번째 시스는 그녀에게 희망 대답을 내놓았다. 당신은 누가 알고 있는지 알고 있습니다. # offended	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-41007	당신이 싫어 질 것을보고 싶지 않지만, 그는 오히려 그가 웃고있는 것을보고 싶어한다.	분노	0 : 분노는 추정 할 수없는
2017-En-11659	@ LindaStein1 나도 정말 작가가 우리가 McDanno에 다시 돌려주는 것을 바라고 있습니다. 적의 손가락이 교차하는	분노	0 : 분노는 추정 할 수없는
2017-En-10822	스냅 : hiAleshia😃	분노	0 : 분노는 추정 할 수없는
2017-En-11555	@happyandbashful @Teigngardener @CEVokins @gardengirllucy Voke을 유발하지 마십시오.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10624	오늘 20 달러에서 비타의 마딩 13을 획득했다. 그는 자신이 무엇을 가지고 있는지 몰랐습니다. 나는 기꺼이 70 달러를 지불 한 것이다 🤑 내 유일한 특가! #bargain # vit	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-11642	매일 내 # house #는 # 吹き出そ려고하고 있다고 생각하지만, 항상 자신의 #Tast을 불 태우고있는 내 이웃이다! 😷😡🍞	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-10990	@NewAgeInsiders @ChaoticWrestlin @davienne_long 당신이 당신에게 # 두려워하는 것을 어떻게 두려워 하는가를 알려주십시오.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11492	@Sirenja_ @JaxOfBo (내 설명에 화가 않았 음을 기원합니다 - 그것은 내가 의도했던 것은 없습니다!)	분노	2 : 적당한 양 분노가 추측 할 수있다
2017-En-10597	토란뻬즈무는 트럼프가 정치에 와서 오래 전부터 의식적이고 의도적으로 행해진 인종 분노의 침대에 실려 있습니다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-10569	@ savageimiike 내가 좋아하는 곡 중 하나 인 오빠 진짜 이야기. # rage	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11269	@ johnmerro1 @Liberobility은 아직 어젯밤 젊은이 대해 쓴 😂	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11518	지옥은 건전한 기술자처럼 화 내지 '\ n \ n 그것은 따옴표입니다	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-10111	나는 폭풍 대해 게시하는 모든 사람을 차단하려고하고 있습니다. 아무도 신경의 비를 알고 있다고 생각합니다. # 댐 # rage	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-11457	분당 당신은 화가입니다. 당신은 60 초 행복을 잃게됩니다. - 랄프 왈도 에머슨 # quote	분노	0 : 분노는 추정 할 수없는
2017-En-10886	@isthataspider @dhodgs 나는이 사람과 싸울 것입니다! 그런 사자를 모욕하지 마십시오! 그러나 심각하게 그들은 어떤 최고의 선수를 버렸습니다.	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10838	베일! 베일! 상그리아를 마시고 타파스를 맛 타파스 @ElCidLA 심한 플라멩코 나이트! #MinutesFromHoM #SilverLake #LA # Flamenco	분노	0 : 분노는 추정 할 수없는
2017-En-10585	@donna_bellav @SoniaRayS @gig_aholic 그는 특히 멋지게 보인다. 슬프게도, 나는 잠재적 화가 Mr D를 convo에서 제거되지 않습니다. *	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-10303	나는 LA & amp; 그들은 헬륨 가스 lmao 최고치를 가져 .... 나는 왜 씨발 웃음	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10089	@ ChurdAllan 내 쿠폰을 그 목표를 저지른! # raging	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10807	안녕하세요? 당신의 첫 번째 출생, 당신은 항상 내 농담을 웃음해야합니다.	분노	0 : 분노는 추정 할 수없는
2017-ja-11307	당신은 1 년 이상 원한을 품을 수 있습니까? 분노	0 : 분노는 추정 할 수없는
2017-En-11213	사람이 명랑한 싸움을했을 때의 자극 높이 .... Plz die .... 😬😬	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11016	@WellerMonica 안녕 모니카, 나는 정기적으로 @ctysmallholding 위해 쓴다 - 그러나 꿀벌은 아니다 - 그들을 시도는 결코 결코 #buzz # HONEY	분노	0 : 분노 추정 수 없다
2017-En-10580	@KevinI @GGGBoxing @SpecialKBrook 꽤 평균 ㅁ 분노는 약 600k, 조슈아 백색은 약 450k이었습니다. 분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11259	지난 5 년간 적어도 다섯 사람이 내 가게를 떠나 버렸 습니다만, 필자는 아직 아무도 내 게스트 서비스에 전화를 걸 수는 없습니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10660	내 O'Neill 기사를 공유하고 있음에도 불구하고 Gazza의 사건에 대해 나에게 슬퍼하는 것은 문장에 대한 분노가 분노	0 : 분노는 추정 할 수없는
2017-En-10548	@PatriotsInform 나는 왜 Brissett와 간단한 범죄를 바보로 만들어 버리는 생각하는지 모릅니다. 그는 매우 복잡한 시스템에서 태어났습니다. 분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11038	나는 당신을 죽이고 당신을 파괴하고 싶다. 나는 당신이 돌아 가시고 난 그녀를 건강하게하고 싶다. #emo #scene #anger #fuck #die # hatered	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10148	@cineworld '당신의 자유로운 1 개월이 활성화 된 것을 축하합니다. 그리고 같은 달에 £ 34.80를 청구합니다. 절대로 화가	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10914	@SSheil는 우루자나의 습격을 어제 우연히 지켜 봤다. 잔인한 분개 한 영화 제작.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10150	곧은 사람들은 쿼드로 노력하고 있습니다. 분노	3 : 높은 분노가 추측 할 수있다
2017-ja-11322	@RVAGameBreak @GAHS 농구 @GAJagsFootball \ nGag Jags! 🐆 우리는 내일 Deep Run을 이길 것이 좋다고 생각해! # revenge	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11443	모든 산업 혁명 스타일의 신발에는 무엇이 있나요? 당신들은 오늘 분노의 포도 위해 노력하고 있습니까?	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-10220	@ Will_0004 명이 나쁜 기록을 가지고 있어도 도발하지 않고 촬영하는 것은 정당화되지 않습니다. 정당화는가는 방법은 없습니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11697	BYU의 범행은 WVU에 대해 24+ 득점입니까?	분노	0 : 분노는 추정 할 수없는
2017-En-11693	@CallofDuty 당신은 팀을 어떻게 결정합니까? 내가 플레이 할 때 나는 똥 팀의 80 % 그래서 나는 더 자고있어. # cod	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-11508	@brooklynbreeder \ n 그의 분노에 대한 대답은 그들이 옳다고 믿을 수 없습니다. 나는 그가 그들을 청소기에 데려 갈 것을 바라고 있습니다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-10343	개인적으로 저를 모욕하지 않는 사람들은 기꺼이 무례가 될 것입니다. 그들은 가치가있을 것입니다. 선량한 사람들은 존경을 필요로합니다. 분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-JA-10229	CAS에 변화를 격노하여 뭔가 농담 이군요. 분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11416	이해할 수 @CSNHayes. 그의 뒤에 범행을 제로로 할 때 열심히, 그리고 올스타 브레이크 이후 몇 승이다.	분노	0 : 분노는 추정 할 수없는
2017-ja-11118	백인은 나를 자극한다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11372	난 정말 행복한 오리처럼 보인다는 모욕이나 칭찬입니까? 분노	0 : 분노는 추정 할 수없는
2017-JA-40235	@ImpugnValkyrie * 당신이 옆에 기댄 후 나는 눈살을 찌푸리고 당신의 뺨을 내 손으로 컵시킵니다. * 안젤라 나는 당신을 걱정합니다. 그리고 나는 다른 어떻게 할 수 있는지 모르겠습니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10055	내 마음은 분노하고 있습니다. 내가 다 끝내고 싶은 것뿐입니다	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-11388	인도는 우리의 공격에 반응하는 것입니다 .....	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-10857	@ZubairSabirPTI 낱말 "Molna"를 모욕하지 않습니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10916	자체에주의 ~ 당신을 화나게 것을 웃음을 멈추고 사람들을 조심 괜찮습니다. \ n # 노트 \ n \ n 걱정하고 있습니다 #mad # upset	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-11139	@ clppng # tonys을 싫어 나를 떠난 방법을 찾았습니다. 분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10912	@UKBlogAwards @ModishMale 난 항상 정직하지만 브랜드에 의견을 피드백하는 것이 좋을 것입니다. 그들을 화나게하고 싶지 않습니다. # BlogHour	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11600	내 평면에 개를 가질 수 없습니다! 말 그대로 이유도 없습니다! 죄송 잠재적 인 개! #landlords #doglover #sad #angry #rescuedog #dog; _;	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10312	@Idubbbz @ LeafyIs 나는 화가	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-10605	내 남편은 우리가 SJ NHL / AHL 하키 용 6 개의 창 스티커 4 번째 줄에서 기다리고 있던 것처럼, 나 같은 다른 맹렬한 하키 팬이 있는지 알았다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
