ID＆nbsp; Tweet＆nbsp; ディメンションに影響する＆nbsp; 強度クラス
2017-JA-20805＆nbsp; @トルーマンダが大好き！仰るとおり。@Deedeey_が私に教えたように、恐れは錯覚になる可能性があります。#coaching #courage＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20166＆nbsp; 私の医者は不安を和らげ、パニック発作を減らすために花のエキスを与えています： '）＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-21623＆nbsp; @caIrissianは深呼吸をすると、震えはアドレナリンから来る可能性があります。ああ、それは変だ。あなたが普段であるかどうかに応じて、それは変わります。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21923＆nbsp; @ MoonPendent13私の友人の一人は、ブラッディ・メアリーを召喚しようとしたのでミラーの恐れがあり、いつでもポップアップすると思います！＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21238＆nbsp; #twitter #users twitterのtweetingは、コンピュータとのゲームのようなものです。人生はどこにあるの？みんなも何か言い過ごした？＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20737＆nbsp; @smb_ryan @ Kamper10 #GOTHAMについてはあまり気にしませんでした。私はシーズン1の中間時点からそれを見ていません。#horrible＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21577＆nbsp; @TheRachelFisher私は別のツイッターフィードでその束を見てきました。あなたはそれについて意見を持っていたことを覚えています。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20689＆nbsp; 男が湿った犬の混合物のような匂いがする電車の上に来ると、古い汗と下水が働きます!!!! #gross #getoffthetrain＃smelly＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21463＆nbsp; sai manakgupta \ n \ n＃カシミールの＃インド軍による残忍さはどうですか？それはテロリズムではありませんか？\ nインドは#Freeカシミールの前提条件を受け入れるべきです...＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20883＆nbsp; @ NandosSAは@OrderInSA＆amp; チップは調理され＆amp; 生の半分!!! 通常、食事の最高の部分#notcool＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20210＆nbsp; 私はアイデアを持っているのが嫌いですが、共有することを恐れています。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-21007＆nbsp; 今日あなたが達成すべき最も重要なことは何ですか？#onlinemarketing #solopreneur #start up #success＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21898＆nbsp; とにかく、これらの人々との闘いはうまくいかず、彼らはあなたを死の収容所に入れると脅しています。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-21043＆nbsp; 第2ラウンド#pcola＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20237＆nbsp; @MEAIndia：事実上、#UNの他の国のすべての声明は、＃テロを平和への主要な脅威と称し、#Pakは依然として否定している。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-21563＆nbsp; スレッドの2日目と私はそれが好きではないと私は好きです。彼はとても恥ずかしがり屋で秘密です。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-22229＆nbsp; @EvaNoblezada @alistairbrammer @JonJonBrionesと@MissSaigonUKの今夜のキャストで完全に吹き飛ばされました。#fathomevents＃スピーチレス＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21454＆nbsp; 私の髪を再び変える#shocking＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22045＆nbsp; 私はそれを前に言った、私は再びそれを言うだろう：それは神だ！すべての神！唯一の神！#awe #archippusawakening＃完全にビハインド＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21049＆nbsp; 紳士淑女\ nPanamaLeaksの大成功を収めた後、今度は#BahamasLeaksを紹介します。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21948＆nbsp; 片頭痛の終日。料理をするために立ち上がって、今再び私は疲れました。GAD、うつ病＆amp; 慢性疼痛＃発現＃ペイン＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20836＆nbsp; 恥ずかしがり屋、私はそれらの太ももに上ろうとしている。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-20844＆nbsp; 私のfav #moviesは#hororですが、彼らはあまりにも彼らが使用されているようにしません。長年に偉大な人を見たことがない 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20778＆nbsp; @ sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics OTとPaulineの手紙を読んでいますか？彼らは無数の恐ろしいルールを持っています。恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20527＆nbsp; たぶん私は自分の利益のためにあまりにも冷笑的ですが、恐れてナイジェリアを理解する唯一の方法です。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20578＆nbsp; それは#alarm＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20063＆nbsp; 今、これは手を抜いています。私はこの死によってびっくりした...そして私は神だ！#mommaGrendel #intimidation＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-21769＆nbsp; 私が洗って乾燥するように私の髪を持っていることを知っていることは、あなたの学校のバッグでその英語を読んで、＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20568＆nbsp; 悲しみがあなたの寝床で壊れたままになると、私はあなたの絶望の深みにあなたを抱きしめます。そして、それはすべて愛の名のもとにあります。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20273＆nbsp; @latenightdaryun pfft、あたかも熟睡意識の絶え間ない恐怖を経験している人は、とにかく自分自身に何らかの信頼をもたらしているかのように＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-ja-21505＆nbsp; @peterdaou何ですか？ヒラリーは27の異なる論争を抱えており、彼女はそれらについて何も質問しません。真実は彼女が恐ろしい候補者であることです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21533＆nbsp; "あなたを悩ましていることを心配しています。"  -  Haddon Robinson @ChoGMinistries #Jesusisthesubject #anxious＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20604＆nbsp; オバマ政権はテキサス州が難民申請をテネシー州で行うようにテキサス州の計画を拒否している。#teratorを助ける。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20577＆nbsp; #WTF @NYSCHereToHelp @NYSCは#gym #bully #atmosphereを許可します！#jumpship #nasty #atmosphere #unprofessional＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20899＆nbsp; 恥ずかしがる失敗は、不毛な成功よりも貴重です。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21382＆nbsp; そのひどい歌とダンスの後でRIP '自分で踊る' 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20939＆nbsp; それらを右に歩いてください！過去の道を見て、走っていくことを躊躇しないでください。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21086＆nbsp; 私の心はいつも夜は最高に働くようです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20181＆nbsp; @twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @ JuliaHB1ああ、神ではなく、再びブリュワーです。恐怖、ホラー＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-20918＆nbsp; @LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe私はあなたの懸念を理解していますが、彼女の財団の貢献を見ます。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21419＆nbsp; 私は恥ずかしがり屋です。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21593＆nbsp; @ctp Swiftのニュースやトレンドに従うこと、そして心と震えのパターンや言葉に左右されてしまうのは難しいことです。私は穏やかに取り入れようとしています。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20733＆nbsp; @ChrisWarcraftゲイの雑誌が恐ろしい人々をカバーしなければならないと感じるというコンセプトは、ゲイの声であるからです。恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21315＆nbsp; @ Bwana86誰かがいつでもどこへ行っているのを恐れることができます。それは本当ですか？＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-20395＆nbsp; 。\ n私たちは、MohammedSomaa01の停止に関する深い懸念を表明しています。彼は決してT.roles @Support＆nbsp;に違反しなかった。恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22073＆nbsp; 私の電話をMcds #panicに残しました。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-20941＆nbsp; #smackdev #ptp＃開始単語＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-22165＆nbsp; @rockandpop pomte Muse comパニックステーション退出＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20758＆nbsp; @Meruna_をミュージシャンとして、他の何よりもおいしい楽器のために、もっと多くの人が勉強すると落胆することがあります。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21912＆nbsp; @wholegrainneスウェーデンの勝利+フィンランドの勝利、またはNAの勝利+フィンランドの勝利、NAの勝利+ロシアの勝利+タイムブレーカーの右下がり。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20435＆nbsp; @YahooCareのデータは2014年に盗まれたばかりで、今は＃ショッキングを教えてください。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20363＆nbsp; 彼らはどちらも自分の方法でひどいですが、ただ言います。彼がAnistonを単独で扱う方法は、避けるべき悪夢の男性ナルシシストになってしまう。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-ja-21106＆nbsp; @CurtisJoblingはい、確かに！私たちは、大勢の学生があなたを見てとても興奮していることを知っています！私たちはこれをソートする必要があります！＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22160＆nbsp; 絶望の弧の1 epは私を幸せにしました、そして、私は将来の弧に戻り、私は再び動揺します。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-22189＆nbsp; 私は本当に緊張している、または不安を感じる。Idk。私の足は震え続けます。うーん＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20502＆nbsp; 私たちは一晩中人種差別を止めることはできません。ノーガンの暴力。テロリズムもない。しかし、私たちは文字通り一晩トランプを止めることができます。そうですね？#ImWithHer＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21309＆nbsp; 恐ろしい戦争の真っ只中でも平和を追求することは重要です。#CreateSyria @intalert #TalkingPeace＃ビルディングピース＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20801＆nbsp; 成功するためにあなたの苦難を燃えるようなものに変えてください。決して#fear #failure、そこに#successはありません。$ SPX #FinTech＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20862＆nbsp; @GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #Lvitalize #ClevelandHustles＃ダンシング作業、#hustle＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20417＆nbsp; 彼は：美しい\ nShe：私はbf \ n \ nと同じです。\ n \ nインド：あなたの人たち＃人形＃原子力軍隊＃恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20067＆nbsp; 私は最終的に私のセクシュアリティについて話しなければなりません...最後のフロンティア...私はAM＃SingleGirlProblems＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-20032＆nbsp; あなたの家の屋根にたどり着くことは素晴らしい景色を提供しますが、ちょっとした落ち込みの恐怖、まるで人生のような＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-21142＆nbsp; #tonightを引っ張り、あなたの車を＃揺らすようにします。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20590＆nbsp; これらの自信に満ちた雌犬はあなたに最も怖いはずです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
